Molecule_ID,MW_normalized,logP_normalized,TPSA_normalized,HBD_normalized,HBA_normalized,nRotB_normalized,nArom_normalized,pActivity,Split
Protease_0287,-0.9326759564369415,-0.9698081090877616,-0.017780915229895392,0.3140535153918265,-0.7582577898393464,1.2399608909400932,-1.446689058526267,7.4647711505999546,Train
Protease_0111,-0.9332510921804368,-1.4489234589289532,0.5774699971551543,0.3140535153918265,0.12045466604305038,-0.06634595935939212,-0.4885292248583149,7.754369661930686,Train
Kinase_0332,2.794112850510008,0.40624765612801234,1.2203750211821816,2.5645854207438554,0.9991671219254472,0.5868074657903506,0.46963060880963725,6.7498088442771245,Train
Kinase_0311,0.7631571887143281,1.3921478662545248,-0.35135969672373335,0.3140535153918265,-0.7582577898393464,0.5868074657903506,0.46963060880963725,7.415672819515918,Train
Kinase_0061,-0.7520833329792092,1.057872356000749,-1.3971972540092605,-1.9364783899602027,-0.7582577898393464,-1.3726528096588775,1.4277904424775893,7.860147864323206,Train
GPCR_0064,-0.4489565258545499,-1.7005768835269401,1.438222388688361,1.4393194680678412,0.12045466604305038,0.5868074657903506,-0.4885292248583149,9.0,Train
GPCR_0155,-0.35614777903567474,0.8827351753683665,-0.9942647207507601,-0.811212437284188,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,8.512292077703675,Train
GPCR_0156,0.5216304467483167,0.02675800171274343,0.2438912156613169,0.3140535153918265,0.9991671219254472,-0.06634595935939212,-0.4885292248583149,9.0,Train
Protease_0183,0.7651550286654185,-0.3912989312266031,0.2034703173935683,-0.811212437284188,0.12045466604305038,1.2399608909400932,-0.4885292248583149,7.423424359647111,Train
GPCR_0036,1.5832402183349905,-0.8850992167783653,0.1200756220201091,0.3140535153918265,0.9991671219254472,0.5868074657903506,-0.4885292248583149,8.86315320533977,Train
Kinase_0424,-0.29757474410595375,0.7349583486388352,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,7.8192596426431535,Train
GPCR_0153,2.4324432787579164,-0.7431963643330634,0.1200756220201091,0.3140535153918265,0.9991671219254472,1.8931143160898358,-0.4885292248583149,9.0,Train
Kinase_0199,-0.5703404380344854,1.0839960837385003,-0.7440806346303815,0.3140535153918265,-1.6369702457217434,-0.7194993845091349,0.46963060880963725,7.4663773077669005,Train
Kinase_0345,1.636122436434328,1.6472020128065386,-1.3971972540092605,-1.9364783899602027,-0.7582577898393464,-1.3726528096588775,1.4277904424775893,7.970451254157251,Train
Protease_0227,-1.26779847308135,-0.869177654902694,0.0656137801435638,-0.811212437284188,-0.7582577898393464,-0.7194993845091349,-0.4885292248583149,7.502946102571337,Train
Protease_0166,-0.7521741438860774,-1.064410010717963,-0.017780915229895392,0.3140535153918265,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,7.414184503966281,Train
GPCR_0189,-0.35614777903567474,0.8827351753683665,-0.9942647207507601,-0.811212437284188,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,8.522695306459447,Train
Kinase_0334,-0.7520833329792092,1.057872356000749,-1.3971972540092605,-1.9364783899602027,-0.7582577898393464,-1.3726528096588775,1.4277904424775893,7.830449743273183,Train
GPCR_0004,-0.2644590334015024,0.5481505085733144,-0.2798785292607681,0.3140535153918265,0.12045466604305038,-0.7194993845091349,-0.4885292248583149,9.0,Train
Kinase_0328,-0.5703404380344854,1.0839960837385003,-0.7440806346303815,0.3140535153918265,-1.6369702457217434,-0.7194993845091349,0.46963060880963725,7.576395404094441,Train
Kinase_0111,-0.5703404380344854,1.0839960837385003,-0.7440806346303815,0.3140535153918265,-1.6369702457217434,-0.7194993845091349,0.46963060880963725,7.169830317705144,Train
Protease_0162,-0.567767462339898,-0.08214238995143494,-0.7440806346303815,0.3140535153918265,-0.7582577898393464,0.5868074657903506,-1.446689058526267,7.476459786579313,Train
Protease_0292,-0.47816736756368694,-1.3897199812747576,0.1200756220201091,0.3140535153918265,0.12045466604305038,1.2399608909400932,-1.446689058526267,7.192776493838886,Train
Kinase_0353,0.3386767397120219,-0.036000776166115675,0.9480658117994566,0.3140535153918265,0.9991671219254472,0.5868074657903506,0.46963060880963725,6.891809943480303,Train
Kinase_0266,-0.056017731837652046,-0.7935888805609154,2.055172941196097,1.4393194680678412,1.877879577807844,-0.06634595935939212,0.46963060880963725,6.226761522705273,Train
Protease_0245,0.6063267525536673,-0.7456696166632644,-0.017780915229895392,0.3140535153918265,-0.7582577898393464,0.5868074657903506,-1.446689058526267,7.439746795238135,Train
Protease_0080,-0.5378604036781082,-0.8023225528519391,-0.6062240973803771,0.3140535153918265,0.12045466604305038,0.5868074657903506,-1.446689058526267,7.419195084286267,Train
Kinase_0421,0.7034641525999069,1.9522622299098116,-0.7440806346303815,0.3140535153918265,-1.6369702457217434,-0.06634595935939212,0.46963060880963725,8.0257861887323,Train
Protease_0145,-1.1767756740975421,-1.2659027864940537,0.5774699971551543,0.3140535153918265,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,7.885931060850294,Train
GPCR_0185,-0.8404423453615616,1.0092574898852296,-1.3869856586574083,-0.811212437284188,-1.6369702457217434,-0.7194993845091349,-0.4885292248583149,8.32451904295141,Train
GPCR_0138,-0.35614777903567474,0.8827351753683665,-0.9942647207507601,-0.811212437284188,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,8.779892114662353,Train
GPCR_0213,-1.540352274893856,-1.024142371216872,0.7119226692878745,1.4393194680678412,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,8.687000213300575,Train
Protease_0185,-0.6606064794610627,-0.5153479934132642,-0.5296371322414859,0.3140535153918265,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,7.455763642218466,Train
Kinase_0138,-0.5105263207109058,-0.47067487319900236,0.9480658117994566,0.3140535153918265,0.9991671219254472,-0.06634595935939212,0.46963060880963725,6.6241197725691485,Train
Kinase_0371,0.5814142937696053,1.3660241385167735,-1.004476316102612,-1.9364783899602027,0.12045466604305038,-0.06634595935939212,1.4277904424775893,7.926379526138843,Train
Kinase_0382,0.5321342416426896,0.034332336973984905,0.9480658117994566,0.3140535153918265,0.9991671219254472,-0.06634595935939212,0.46963060880963725,6.742320103183395,Train
Protease_0114,0.7624912420639647,-1.783894571400598,2.030069435956127,0.3140535153918265,0.9991671219254472,-0.06634595935939212,-0.4885292248583149,8.00398003339023,Train
Protease_0094,1.7331690255736996,-1.2829063962641878,2.030069435956127,0.3140535153918265,1.877879577807844,0.5868074657903506,-0.4885292248583149,7.951816645752879,Train
Protease_0016,-0.9923689925513627,-0.3824106806649421,-0.7440806346303815,0.3140535153918265,-0.7582577898393464,0.5868074657903506,-1.446689058526267,7.349503127357161,Train
Protease_0181,-0.4483813901110547,-1.0226738776458153,0.37494002267675314,0.3140535153918265,0.12045466604305038,1.8931143160898358,-1.446689058526267,7.669018335013835,Train
Kinase_0333,-0.29757474410595375,0.7349583486388352,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,7.684894683729059,Train
Protease_0041,-1.2975844505339824,-1.4572706855433828,0.8429714763033114,1.4393194680678412,0.12045466604305038,0.5868074657903506,-1.446689058526267,7.631979840451622,Train
Kinase_0219,0.5815353749787646,0.7671879180667713,0.2217660923989701,0.3140535153918265,0.9991671219254472,-0.7194993845091349,1.4277904424775893,7.592870467825635,Train
Kinase_0426,-0.08604587170859868,0.8564568693599764,0.11667175690282482,1.4393194680678412,-0.7582577898393464,-0.7194993845091349,0.46963060880963725,7.515142733629852,Train
Kinase_0449,0.9762298465284395,1.6032244948101468,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-0.7194993845091349,1.4277904424775893,7.8554719623994975,Train
Protease_0056,-0.567767462339898,-0.08214238995143494,-0.7440806346303815,0.3140535153918265,-0.7582577898393464,0.5868074657903506,-1.446689058526267,7.352492884676915,Train
Kinase_0363,-0.0859247904994419,-0.2322997220487838,0.9480658117994566,0.3140535153918265,0.9991671219254472,-0.06634595935939212,0.46963060880963725,6.736007977731471,Train
Kinase_0079,-0.5105263207109058,-0.47067487319900236,0.9480658117994566,0.3140535153918265,0.9991671219254472,-0.06634595935939212,0.46963060880963725,6.686193116480325,Train
Kinase_0030,0.7333712112616967,1.1350069130489036,-0.6062240973803771,0.3140535153918265,-0.7582577898393464,-0.06634595935939212,0.46963060880963725,7.411973937531008,Train
Protease_0276,-0.798911490620695,-0.27892052847307947,-0.7440806346303815,0.3140535153918265,-0.7582577898393464,-0.06634595935939212,-1.446689058526267,7.407200020191249,Train
Protease_0284,-0.5378604036781082,-0.8023225528519391,-0.6062240973803771,0.3140535153918265,0.12045466604305038,0.5868074657903506,-1.446689058526267,7.606082274203817,Train
Kinase_0238,1.1865479068342244,0.6902852284245725,1.6011824311783354,2.5645854207438554,-0.7582577898393464,-0.06634595935939212,0.46963060880963725,6.789804147215413,Train
GPCR_0203,0.3094356277005955,-1.6883652001465705,0.7153265344051591,0.3140535153918265,0.9991671219254472,-0.7194993845091349,-0.4885292248583149,8.802412564755496,Train
Kinase_0372,-0.5703404380344854,1.0839960837385003,-0.7440806346303815,0.3140535153918265,-1.6369702457217434,-0.7194993845091349,0.46963060880963725,7.532345743686818,Train
Kinase_0166,1.8553399656131586,0.9845249665832153,0.2217660923989701,0.3140535153918265,0.9991671219254472,0.5868074657903506,1.4277904424775893,7.641850139040475,Train
Protease_0148,-0.9631581508422274,-0.49587113131292837,0.0656137801435638,-0.811212437284188,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,7.523229102900813,Train
Kinase_0179,-0.29757474410595375,0.7349583486388352,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,7.633825475014307,Train
GPCR_0029,-0.6911492144709275,-0.5211446785621734,0.11667175690282482,1.4393194680678412,-0.7582577898393464,0.5868074657903506,-0.4885292248583149,8.867795758753843,Train
Kinase_0066,-0.7520833329792092,1.057872356000749,-1.3971972540092605,-1.9364783899602027,-0.7582577898393464,-1.3726528096588775,1.4277904424775893,8.135460004285624,Train
Kinase_0142,1.0061369051902276,0.5573479156762504,-0.1522335873626156,-0.811212437284188,0.9991671219254472,-0.06634595935939212,1.4277904424775893,7.7141474131423635,Train
Kinase_0261,0.7632782699234858,0.26550414071249223,0.9480658117994566,0.3140535153918265,0.9991671219254472,1.2399608909400932,0.46963060880963725,6.682602429263288,Train
Protease_0198,-0.5677674623398989,-0.0809057637863344,-0.7440806346303815,0.3140535153918265,-0.7582577898393464,1.2399608909400932,-1.446689058526267,7.560277936368973,Train
Protease_0042,0.33979674089672474,-0.27683372181947213,0.37494002267675314,0.3140535153918265,0.12045466604305038,0.5868074657903506,-1.446689058526267,7.768590274152965,Train
GPCR_0077,-0.5099814552696998,-1.4214858158907824,0.5961912553002165,-0.811212437284188,0.12045466604305038,-1.3726528096588775,-0.4885292248583149,8.553788792523061,Train
Protease_0296,-0.8708942694645573,-0.5177439566081469,-0.7440806346303815,1.4393194680678412,0.12045466604305038,-0.06634595935939212,-1.446689058526267,7.87665452891507,Train
Kinase_0262,0.1867198222199322,0.9041442658516708,-0.024588645464463366,0.3140535153918265,0.9991671219254472,-0.7194993845091349,1.4277904424775893,7.814332196590731,Train
GPCR_0028,-0.8105352866997708,0.6068129622802781,-0.8751294416458181,0.3140535153918265,-0.7582577898393464,-0.7194993845091349,-0.4885292248583149,8.702235103279031,Train
Kinase_0324,-0.5703404380344854,1.0839960837385003,-0.7440806346303815,0.3140535153918265,-1.6369702457217434,-0.7194993845091349,0.46963060880963725,7.77150409135282,Train
Kinase_0222,1.0359228826428615,1.0431101311548598,0.10263081329402814,-0.811212437284188,0.9991671219254472,-0.06634595935939212,1.4277904424775893,7.384113221111237,Train
Protease_0163,-0.32757261367461354,-0.7999265896570564,-0.3917805949914814,-0.811212437284188,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,7.572455033837053,Train
Kinase_0319,-0.29757474410595375,0.7349583486388352,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,7.722148952873267,Train
Kinase_0293,1.065708860095492,0.6454575299396743,-0.14372392456940533,-0.811212437284188,0.9991671219254472,0.5868074657903506,1.4277904424775893,7.4132352864583675,Train
Protease_0281,-0.5086495619689729,-1.184440037868047,0.2034703173935683,-0.811212437284188,0.12045466604305038,-0.06634595935939212,-0.4885292248583149,7.617941506408906,Train
Kinase_0050,-0.11583184916123178,0.7610820763765865,0.36302649476625887,1.4393194680678412,-0.7582577898393464,-0.7194993845091349,0.46963060880963725,6.934689976695591,Train
Protease_0071,1.7045333196080579,-1.043773811587844,0.5127965599267573,0.3140535153918265,0.9991671219254472,3.852574591539064,-1.446689058526267,7.188650802394516,Train
Kinase_0003,1.0359228826428615,1.0431101311548598,0.10263081329402814,-0.811212437284188,0.9991671219254472,-0.06634595935939212,1.4277904424775893,7.761356280715104,Train
GPCR_0103,-0.7819601213387105,-1.3394047541822254,-0.010973184995327418,0.3140535153918265,0.12045466604305038,-0.7194993845091349,-0.4885292248583149,8.539488715684845,Train
Kinase_0378,-0.5105263207109058,-0.47067487319900236,0.9480658117994566,0.3140535153918265,0.9991671219254472,-0.06634595935939212,0.46963060880963725,6.699930300860753,Train
Protease_0250,1.826008042694865,-1.4203264788609988,1.8156259335672313,1.4393194680678412,0.9991671219254472,1.8931143160898358,-1.446689058526267,8.213958481799951,Train
GPCR_0095,-1.540352274893856,-1.024142371216872,0.7119226692878745,1.4393194680678412,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,8.652956926258536,Train
Protease_0122,-0.5099814552697007,-1.9834551187937188,1.89902062894069,0.3140535153918265,0.12045466604305038,-0.06634595935939212,-0.4885292248583149,7.822050704595077,Train
Protease_0342,-0.5080744262254768,-0.6695398183742544,-0.017780915229895392,0.3140535153918265,-0.7582577898393464,1.2399608909400932,-1.446689058526267,7.4541030031184485,Train
GPCR_0050,-0.7819601213387105,-1.3394047541822254,-0.010973184995327418,0.3140535153918265,0.12045466604305038,-0.7194993845091349,-0.4885292248583149,8.673743040693727,Train
GPCR_0136,-0.7807493092471386,0.5812302584897585,-0.9942647207507601,-0.811212437284188,-0.7582577898393464,-0.7194993845091349,-0.4885292248583149,8.676985288841257,Train
Kinase_0034,-0.14573890782302165,1.3223712348887193,-0.7440806346303815,0.3140535153918265,-1.6369702457217434,-0.7194993845091349,0.46963060880963725,7.378882360656616,Train
Kinase_0032,-0.5105263207109058,-0.47067487319900236,0.9480658117994566,0.3140535153918265,0.9991671219254472,-0.06634595935939212,0.46963060880963725,6.950270727676341,Train
Kinase_0232,1.4307384354016914,0.5509329174447912,0.2217660923989701,0.3140535153918265,0.9991671219254472,0.5868074657903506,1.4277904424775893,7.444105788437296,Train
Protease_0092,-0.2991185295227083,-1.135747882617208,1.0574149786922067,0.3140535153918265,0.12045466604305038,0.5868074657903506,-0.4885292248583149,7.900769944206704,Train
Kinase_0193,-0.5703404380344854,1.0839960837385003,-0.7440806346303815,0.3140535153918265,-1.6369702457217434,-0.7194993845091349,0.46963060880963725,7.489760061619531,Train
Kinase_0347,1.641692172055553,0.01245951167876607,1.162509314188352,-0.811212437284188,0.9991671219254472,-0.7194993845091349,1.4277904424775893,6.691321348775401,Train
Kinase_0004,-0.29757474410595375,0.7349583486388352,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,7.901978478461205,Train
Kinase_0205,1.641692172055553,0.01245951167876607,1.162509314188352,-0.811212437284188,0.9991671219254472,-0.7194993845091349,1.4277904424775893,6.701883594806436,Train
Protease_0003,-0.9631581508422274,-0.49587113131292837,0.0656137801435638,-0.811212437284188,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,7.465836054393133,Train
GPCR_0134,-1.509234404140496,-0.349562798154455,-0.7287632416026036,0.3140535153918265,0.12045466604305038,1.2399608909400932,-0.4885292248583149,9.0,Train
Kinase_0320,-0.5105263207109058,-0.47067487319900236,0.9480658117994566,0.3140535153918265,0.9991671219254472,-0.06634595935939212,0.46963060880963725,6.652907541844847,Train
Kinase_0078,1.2475728362493734,-0.05601866221368284,1.3407867497061052,0.3140535153918265,1.877879577807844,1.8931143160898358,0.46963060880963725,6.5884328974301205,Train
Kinase_0085,0.12702678610551008,0.9733334997890544,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,7.632142959566022,Train
Kinase_0300,3.4241286520563974,1.6285753311947098,-0.49262009909102156,-0.811212437284188,0.9991671219254472,1.2399608909400932,1.4277904424775893,7.933860326288541,Train
Kinase_0083,-0.5105263207109058,-0.47067487319900236,0.9480658117994566,0.3140535153918265,0.9991671219254472,-0.06634595935939212,0.46963060880963725,6.894113106711227,Train
Kinase_0362,-0.5703404380344854,1.0839960837385003,-0.7440806346303815,0.3140535153918265,-1.6369702457217434,-0.7194993845091349,0.46963060880963725,7.687556836950387,Train
Kinase_0381,0.7931853285852756,-0.4196640438885994,1.0859223490494607,0.3140535153918265,1.877879577807844,0.5868074657903506,0.46963060880963725,6.544552723672884,Train
Protease_0167,0.7929734364692523,-1.0042790634399428,2.2083468714738794,1.4393194680678412,0.9991671219254472,-0.06634595935939212,-1.446689058526267,8.64661645856323,Train
GPCR_0078,0.3094356277005955,-1.6883652001465705,0.7153265344051591,0.3140535153918265,0.9991671219254472,-0.7194993845091349,-0.4885292248583149,8.950962602578846,Train
Protease_0117,-0.5886237006172004,-0.27652456527819663,-0.5296371322414859,-0.811212437284188,-0.7582577898393464,-0.06634595935939212,-0.4885292248583149,7.494157058536793,Train
Protease_0021,-0.5378604036781082,-0.8023225528519391,-0.6062240973803771,0.3140535153918265,0.12045466604305038,0.5868074657903506,-1.446689058526267,7.5533978974116325,Train
Kinase_0290,1.636122436434328,1.6472020128065386,-1.3971972540092605,-1.9364783899602027,-0.7582577898393464,-1.3726528096588775,1.4277904424775893,7.947702072026911,Train
Kinase_0006,1.641692172055553,0.01245951167876607,1.162509314188352,-0.811212437284188,0.9991671219254472,-0.7194993845091349,1.4277904424775893,6.873413456457622,Train
Protease_0304,-0.4788635845163407,-0.8173939342391032,0.4583347180502123,-0.811212437284188,0.12045466604305038,0.5868074657903506,-0.4885292248583149,7.488828067326786,Train
GPCR_0034,-0.8105352866997717,0.15621730337172027,-0.2798785292607681,0.3140535153918265,-0.7582577898393464,-0.7194993845091349,-0.4885292248583149,8.89257455610594,Train
Kinase_0098,0.6113213524313968,0.7416052142762517,0.10263081329402814,-0.811212437284188,0.9991671219254472,-0.7194993845091349,1.4277904424775893,7.644880290826984,Train
GPCR_0002,-0.08329127420027567,-0.0019935566258479963,-1.4516590958858056,0.3140535153918265,1.877879577807844,-0.06634595935939212,-0.4885292248583149,9.0,Train
Protease_0012,0.7624912420639647,-1.783894571400598,2.030069435956127,0.3140535153918265,0.9991671219254472,-0.06634595935939212,-0.4885292248583149,8.17125480222982,Train
Protease_0214,-1.3870634641010366,-1.2682987496889357,0.36302649476625887,1.4393194680678412,0.12045466604305038,-0.06634595935939212,-1.446689058526267,7.942405092067268,Train
Kinase_0267,2.090631025307582,1.3242880054446255,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,8.027468695589747,Train
Kinase_0437,-0.14573890782302165,1.3223712348887193,-0.7440806346303815,0.3140535153918265,-1.6369702457217434,-0.7194993845091349,0.46963060880963725,7.781831331835694,Train
Kinase_0440,3.125814822995731,-0.3494082198838176,2.45980740701324,1.4393194680678412,4.514016945455035,2.5462677412395784,0.46963060880963725,6.532393845165507,Train
Kinase_0315,2.156468932786727,-0.1496930942200588,1.7335076876127538,0.3140535153918265,2.7565920336902408,3.1994211663893215,0.46963060880963725,6.6658738210731485,Train
Protease_0161,1.4305265432856664,-0.32830828594178746,0.00094034291516714,-0.811212437284188,0.9991671219254472,2.5462677412395784,-0.4885292248583149,7.47421749451729,Train
Protease_0269,-0.811201233350136,-1.1051413850309664,-0.017780915229895392,1.4393194680678412,0.12045466604305038,0.5868074657903506,-1.446689058526267,7.921261942307513,Train
Kinase_0119,-0.29757474410595375,0.7349583486388352,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,7.8449474221772535,Train
Kinase_0383,0.5502964230162453,0.36141995764311236,0.43620959478786614,-0.811212437284188,0.12045466604305038,-0.7194993845091349,1.4277904424775893,6.874924641353529,Train
Kinase_0251,1.4923990411649155,1.8565009912498285,-1.3971972540092605,-0.811212437284188,0.12045466604305038,-0.06634595935939212,1.4277904424775893,8.086250406849743,Train
Kinase_0450,-0.5703404380344854,1.0839960837385003,-0.7440806346303815,0.3140535153918265,-1.6369702457217434,-0.7194993845091349,0.46963060880963725,7.2987639717166575,Train
Kinase_0448,0.5502964230162453,0.36141995764311236,0.43620959478786614,-0.811212437284188,0.12045466604305038,-0.7194993845091349,1.4277904424775893,7.0525270320508975,Train
Kinase_0010,1.5643818200087778,1.96323728712508,-1.3971972540092605,-1.9364783899602027,-0.7582577898393464,0.5868074657903506,1.4277904424775893,8.120346006537897,Train
Kinase_0197,1.0048050118895007,0.03850595028119939,1.5433167241845063,0.3140535153918265,0.9991671219254472,-0.7194993845091349,1.4277904424775893,6.80243038456983,Train
GPCR_0164,-0.2977866362219805,0.3882392875987342,-0.8444946555902616,-1.9364783899602027,0.12045466604305038,-1.3726528096588775,-0.4885292248583149,8.474137734065463,Train
Kinase_0082,-0.7520833329792092,1.057872356000749,-1.3971972540092605,-1.9364783899602027,-0.7582577898393464,-1.3726528096588775,1.4277904424775893,7.985590885726762,Train
Protease_0223,-0.8729829203225186,-1.3241787945244232,0.37494002267675314,0.3140535153918265,0.12045466604305038,1.2399608909400932,-1.446689058526267,7.150532925621093,Train
GPCR_0045,-0.7189676222747561,0.7977171265176948,-1.3869856586574083,0.3140535153918265,-0.7582577898393464,-1.3726528096588775,-0.4885292248583149,8.638465773803409,Train
GPCR_0180,-0.20476599728708114,-0.43728596674128445,-1.4516590958858056,0.3140535153918265,0.9991671219254472,-0.06634595935939212,-0.4885292248583149,8.911671024859203,Train
Kinase_0240,-0.29757474410595375,0.7349583486388352,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,7.801389000219434,Train
Protease_0303,-0.47816736756368694,-1.3897199812747576,0.1200756220201091,0.3140535153918265,0.12045466604305038,1.2399608909400932,-1.446689058526267,7.362374379812312,Train
Kinase_0212,-0.5703404380344854,1.0839960837385003,-0.7440806346303815,0.3140535153918265,-1.6369702457217434,-0.7194993845091349,0.46963060880963725,7.62798084602709,Train
Protease_0062,0.1268148939894825,-0.1313755691495052,-0.13691619433483734,-0.811212437284188,0.12045466604305038,1.2399608909400932,-0.4885292248583149,7.837055885605879,Train
Protease_0158,-0.47949926086441474,-1.6972534507082315,1.8156259335672313,1.4393194680678412,0.12045466604305038,0.5868074657903506,-1.446689058526267,7.5677011518388335,Train
Protease_0337,-0.448381390111053,-0.7896471346596574,0.04136124118291516,0.3140535153918265,0.9991671219254472,1.2399608909400932,-1.446689058526267,7.810907815725919,Train
Kinase_0228,1.0658299413046515,0.2416217978989852,1.0825184839321769,1.4393194680678412,1.877879577807844,-0.06634595935939212,1.4277904424775893,7.171255283310604,Train
Protease_0202,1.4923082302580497,0.03541438486844804,-0.3917805949914814,-0.811212437284188,0.12045466604305038,1.8931143160898358,-0.4885292248583149,7.469819710177193,Train
GPCR_0135,0.06857483238494584,0.18241832024479013,-1.3325238167808635,0.3140535153918265,0.12045466604305038,0.5868074657903506,-0.4885292248583149,8.580316389802817,Train
Protease_0142,-0.7223881664334452,-0.7343854029067208,-0.13691619433483734,-0.811212437284188,0.12045466604305038,-0.06634595935939212,-0.4885292248583149,7.432212809694008,Train
Kinase_0178,-0.5105263207109058,-0.47067487319900236,0.9480658117994566,0.3140535153918265,0.9991671219254472,-0.06634595935939212,0.46963060880963725,6.890459111573597,Train
GPCR_0018,0.3094356277005955,-1.6883652001465705,0.7153265344051591,0.3140535153918265,0.9991671219254472,-0.7194993845091349,-0.4885292248583149,8.99247238170109,Train
GPCR_0058,-1.0560577085679692,-1.0770081397749258,1.104643607194523,1.4393194680678412,0.9991671219254472,-0.06634595935939212,-0.4885292248583149,9.0,Train
GPCR_0037,-1.509234404140496,-0.349562798154455,-0.7287632416026036,0.3140535153918265,0.12045466604305038,1.2399608909400932,-0.4885292248583149,8.93260835026486,Train
Kinase_0329,0.034036417472899295,-0.36316568597056265,0.9480658117994566,0.3140535153918265,0.9991671219254472,-0.06634595935939212,0.46963060880963725,6.7787519725578225,Train
Protease_0085,0.7638231353646916,-1.1801891354255136,1.3037697165556401,0.3140535153918265,0.12045466604305038,0.5868074657903506,-0.4885292248583149,7.8923633566041,Train
Kinase_0008,-0.29757474410595375,0.7349583486388352,-0.2900901246126204,-0.811212437284188,0.12045466604305038,-1.3726528096588775,1.4277904424775893,7.788639209372937,Train
Kinase_0156,-0.11583184916123178,0.7610820763765865,0.36302649476625887,1.4393194680678412,-0.7582577898393464,-0.7194993845091349,0.46963060880963725,7.091993287296045,Train
GPCR_0100,0.18841495914813028,0.8437814511676955,-0.9942647207507601,-0.811212437284188,-0.7582577898393464,0.5868074657903506,-0.4885292248583149,8.853736608270932,Train
GPCR_0102,-0.7521741438860774,-0.8762109662167046,-0.2573279228587609,0.3140535153918265,0.12045466604305038,-0.7194993845091349,-0.4885292248583149,8.741211856110837,Train
GPCR_0051,1.6748078827600061,0.03015872366677025,1.1727209095402045,0.3140535153918265,0.9991671219254472,-0.06634595935939212,-0.4885292248583149,9.0,Train
Protease_0322,-0.4801954778170676,-1.5202613308281985,1.6526658910772565,0.3140535153918265,0.12045466604305038,-0.06634595935939212,-0.4885292248583149,7.885972754360018,Train
Protease_0123,1.4610995485978215,-1.8706902703636004,1.9466747405826674,1.4393194680678412,0.9991671219254472,2.5462677412395784,-1.446689058526267,7.735314971687175,Train
GPCR_0133,-0.6469848434308938,1.0795906030253297,-1.3869856586574083,-0.811212437284188,-1.6369702457217434,-1.3726528096588775,-0.4885292248583149,8.1982802160699,Train
Protease_0254,2.059301262438196,-0.8718054855035331,0.7085188041705905,0.3140535153918265,0.12045466604305038,0.5868074657903506,-0.4885292248583149,7.800922786978283,Train
Protease_0147,0.5514164242009464,0.17012934772910268,-0.13691619433483734,-0.811212437284188,0.12045466604305038,1.8931143160898358,-0.4885292248583149,7.484396489358558,Train
Protease_0280,0.3405534984539556,-0.6557823522875093,0.5774699971551543,0.3140535153918265,0.12045466604305038,1.2399608909400932,-0.4885292248583149,7.928400527197071,Train
GPCR_0126,-0.7807493092471386,0.18218645283883464,-0.5262332671242019,0.3140535153918265,-0.7582577898393464,-0.7194993845091349,-0.4885292248583149,8.620883915043976,Train
Kinase_0434,-0.32748180276774536,1.296247507150968,-1.3971972540092605,-1.9364783899602027,-0.7582577898393464,-1.3726528096588775,1.4277904424775893,8.119548338369395,Train
GPCR_0089,-0.5099814552696998,-1.4214858158907824,0.5961912553002165,-0.811212437284188,0.12045466604305038,-1.3726528096588775,-0.4885292248583149,8.730607694325194,Train
GPCR_0142,-0.38593375648830697,0.6255942221627447,-1.249129121407404,-0.811212437284188,-0.7582577898393464,-0.7194993845091349,-0.4885292248583149,8.33755588163278,Train
Protease_0052,-0.7223881664334452,-0.7343854029067208,-0.13691619433483734,-0.811212437284188,0.12045466604305038,-0.06634595935939212,-0.4885292248583149,7.645348068668445,Train
GPCR_0016,-1.5390203815931283,-0.7166089017833985,-0.9836276422592474,0.3140535153918265,0.12045466604305038,0.5868074657903506,-0.4885292248583149,8.669802243067243,Train
Protease_0108,-0.4483813901110547,-1.7640312636236677,0.8429714763033114,1.4393194680678412,0.12045466604305038,1.8931143160898358,-1.446689058526267,7.5039629131749805,Train
